date,developerResponse,review,rating,isEdited,title,userName
2022-08-24 10:57:40,"{'id': 31670458, 'body': 'This doesn’t sound good! Please send us a message on badoo.com/feedback, and we’ll sort this out for you. Remember to contact us using your registered email address to speed things up!', 'modified': '2022-08-26T06:24:44Z'}","What’s the point of giving people free filters if you are going to remove them anyway to “get more matches”?

Didn’t care at first, but the app removed 2 of the 3 filters I set within a minute and starts giving me options that would have been filtered out. 

Feels like a waste of time, I’ll try my luck elsewhere.",1,False,Questionable App Design,Grimler370
2020-06-30 02:20:52,,I do actually works I have conversed with several women in my area and I definitely recommend this app and it's not a money sucker like many of the others!,5,False,For real,gh gg iif
2022-07-27 05:25:02,"{'id': 31150709, 'body': ""Hey Ivyn! We're not able to tell you why you've not got lucky yet, but we will be able to help you improve your profile and take your experience to new heights. Drop us a message via @BadooHelp on social media or using badoo.com/feedback, so that we can help you further 🙌"", 'modified': '2022-07-28T18:23:20Z'}","Have literally only met one person on this app, used this app for the longest time. I’m so fed up with either how the app is developed or the social interaction is horrible. Never had a full conversation to a point we’re a meet would be possible but nothing. These apps are suppose to help the dating scene but now it’s completely destroying what it use to be",1,False,Worst Dating App (for me),Ivyn7
2022-01-31 20:54:31,"{'id': 27799668, 'body': 'We are sorry to hear that! Some features are Premium, so after trial, they expire unless you decided to prolong them. Send us a message on badoo.com/feedback if you have any questions or need a bit of dating advice to get more matches.', 'modified': '2022-02-02T07:57:51Z'}","Welp, I had to revise my review. You’re only getting noticed and a lot of men to choose from because you’re new. Once your trial expires you can’t see who likes you and less action. Now I’m getting all the “ you look sexy and wyd “ messages.",3,False,Revised review,sweet chocolate black
2022-01-28 16:27:12,"{'id': 27745548, 'body': ""We are sorry to hear that! Why not try switching it up a little bit? Try to be more creative and use something that will catch somebody's attention. Don't forget to add your most interesting and high quality photos to your profile, we only get one chance to make a first impression! Please send us a message on badoo.com/feedback if you still have questions."", 'modified': '2022-01-30T13:21:05Z'}",This app was useless. Just like the rest of online dating apps anymore. There’s no way to just get to know someone anymore. When you’re not attractive looking and apps base things on looks no one give you a chance. These swipe apps have turned everyone into vain people. There’s more to a person than their looks.,1,False,No stars,FlyingMustang83
2021-09-23 21:18:30,"{'id': 25325693, 'body': ""Hey there, sorry to hear about your profile! Once a user has been blocked, any new profiles created will also be flagged and denied, based on the original violation of our Community Guidelines: badoo.com/guidelines. Think we made a mistake? Send us a DM on Facebook, Twitter, or Instagram @BadooHelp and we'll double-check 💜"", 'modified': '2021-09-26T18:00:11Z'}",I’ve made Atleast 5 new profiles and keep geeing signed out or banned. I have done nothing wrong I haven’t been able to talk to anyone because of this. I jus made a new account this morning and was banned within 2 hours. Also I paid for the premium bad for a week and was kicked out. I’m tired of this and tire of getting scammed by this app.,1,False,Account banned,bjkhygdse
2021-04-11 20:41:23,"{'id': 22226279, 'body': ""Hey, thanks for your honest review - we have passed on your feedback. Please remember that it's free to chat with any of your matches - you can make more matches by playing Encounters and using the People Nearby feature, without spending a thing. Don't forget to watch out for our promotions too; you may be able to grab Premium or Credits 💜"", 'modified': '2021-04-13T20:32:26Z'}","They make you have to buy the premium subscription to be able to see who has liked you and be able to talk to them and the subscription is an outrageous $20 a month or $7 a week, if you don’t want to have to pay $ to be able to TRY and make a connection don’t download this app",1,False,Waste of time,bdhsjsnfbdhshsbdnsj
2020-07-07 14:38:20,"{'id': 16496275, 'body': ""Hi there! You can always unsubscribe from Badoo emails. If you're unsure how just drop us a message @BadooHelp on social media or email us via badoo.com/feedback.\n\nIf you're not seeing many people in your area, we would advise trying to expand your search criteria. Our support team can also help with it 💜"", 'modified': '2020-07-09T00:52:10Z'}","I lead a boring life. I don’t sign up for stuff. I decided to try this bad boy AND HOLY COW UNLEASH THE SPAM EMAILS. Maybe it’s a coincidence, but Again.  I lead a boring life where I don’t share my email and the moment I sign up for this app (ok, 12 hours later) the spam rolls in and hasn’t stopped. This app is a waste of time too because people are states away. People aren’t on that are local. Major city people may benefit. If they like spam.",1,False,Spam spam spam,AI6OQ
2020-01-29 19:19:20,,"I Last tried this app
Out last year , omg it’s so much better now 
, it’s smooth and easy to use , interaction is Easy they give u suggestions for answers
, it’s nice , love it thanks",5,False,Good update,Meimye
2020-05-05 01:29:15,"{'id': 15107217, 'body': 'It’s great to hear that you’re enjoying getting to know the users on our app!', 'modified': '2020-05-05T16:34:33Z'}",The people on this app seem more genuine and actually want a serious relationship than just random hook ups. I feel like you can get to know them better than on other dating apps.,4,False,Pretty good so far,FostersFan108
2019-12-01 22:28:32,,It takes a minute to figure it out but at least it's worth it you can actually communicate with others here and it do3snt cost you an arm and leg to do so,5,False,Love it,lilo9in
2019-09-11 05:02:38,,For myself and for others. Seems to be a very good site for leveling the playing field for both men and women. More transparency is like a breath of fresh air.,5,False,Like the photo verification feature,geoqwrtyionbdd
2019-10-29 01:32:17,"{'id': 11581923, 'body': 'Thank you for your review! We have forwarded on your feedback to our development team for consideration within future updates. \n\nIn the meantime, we have implemented our Video Chat feature so you can chat face to face with other users before meeting them in person. Please contact badoo.com/feedback for any assistance.', 'modified': '2019-10-31T15:36:29Z'}",I like the fact if u don’t respond after a few messages  and you don’t respond they can’t message you again. Good and bad in my opinion and you can’t send videos in pm,4,False,It’s a good place to meet interested in u,Deedolph
