Unnamed: 0,rating,userName,title,isEdited,date,review,developerResponse,sentiment
76,1,JmccoyNYC,Way too many spam and fake profile ad,False,2018-10-18 20:53:19,"As of late, I get about 10-15 commercial ad message or spam from fake profile. It just keep coming. Most of this comes from profile that are thousand of miles away. 
Hornet is not doing a good job preventing this.","{'id': 5651174, 'body': 'We are sorry about the spam messages on Hornet. Fixing the problem is our top priority and we are working around the clock to fix it. Thanks for hanging on in there with us!', 'modified': '2018-10-24T22:34:50Z'}",1
77,2,VampireInBlack,Buggy since the last update,False,2018-02-23 13:43:36,Read messages won’t mark as read. Super annoying that I can’t tell when I get new messages because the app cant figure what is new and what isn’t,,1
78,2,annoyed user 999,Full of adds,False,2020-06-23 07:42:48,"Constantly has pop up advertisements with music, occupying all screen which makes it really annoying to use.","{'id': 16200986, 'body': ""Sorry about the ads. We know they are annoying, but, we can't survive without them. You can purchase the Premium version of our app to remove the ads. Alternatively, you can write to our support team. They will be happy to explain what you can do to remove the ads without paying for Premium. feedback@hornet.com"", 'modified': '2020-06-24T18:35:39Z'}",2
79,1,Moddesign86,One of the worst!,False,2020-05-07 11:37:29,"This was ok(ish) until recently. Now every 2-3 profile views leads you to a pop up ad that blocks the whole screen. The worst type of ad, for a stupid game too. I gave Hornet a one star because, there aren’t any guys anywhere outside of the top 4 or 5 large cities.",,1
80,4,Bitchuation,Amazing app!,False,2021-12-10 00:04:19,Far better than many similar apps,,5
81,2,rsfberkeley,Miles,False,2019-02-10 18:51:26,The mileage indicator on this app is the worse. It shows people close to where I live. Then when I chat with people I find out they’re in another state or another coast. Very annoying.,,2
82,1,HCHCOMG111,The app just gets worse and worse,False,2022-10-24 13:12:24,The off the grid feature should not be a paid option. It’s a safety issue when you don’t want to be seen where you go.,,2
83,5,very_kinkycurl,So far so good,False,2022-08-31 22:34:00,So far so good. It’s a lot of catfish on this app but so far I like it. I give it 5 stars,,5
84,1,tj7186,Discriminatory,False,2019-12-09 23:19:36,"After posting 2 comments that disagreed with an “editors” opinion (neither one containing harsh language) I find that my profile pictures are “in violation” of policy.  Fully clothed, face showing.  Hmmm.  Coincidence or discrimination/retaliation by management?   Timing is all to convenient. I’ll be deleting the app with a smile on my face.","{'id': 12313619, 'body': 'Hi! We are deeply sorry your photo has been rejected. We would like to investigate this issue. Please email us to feedback@hornet.com. Thank you very much.', 'modified': '2019-12-10T09:45:21Z'}",2
85,1,CodeeCBXB1,Profiles blurred,False,2017-10-20 23:56:32,They now blur profile pics and don’t let you see more than a few miles away without paying. Now less people use the app making it ineffective and even if I paid I would have fewer people to talk to. Poor decision.,,1
86,1,Another nickkname,Can't block or delete spambots,False,2022-06-21 12:54:05,"This app keeps getting worse and worse. Spammers from Ghana, Nigeria etc send silly messages, some with fake pix, and you cannot report them, block them or delete their emails.",,1
87,1,Long time player for a year,New update is terrrible,False,2017-11-19 03:05:38,Now you have to pay to see more profiles.  You get the first 15 profiles near you free to see then it blurs out.  Not using this app.  Good riddance! Nobody even replies on this app and now it's just ridiculous.  You won't find what you want with this App.  Move on!,,1
88,1,thechexican,Great If You’re Into Spambots,False,2018-10-06 05:05:36,"Banner ads everywhere and too many messages inviting you to see a profile at some spam site that’s link blocked anyway. Reporting spam requires typing a description EVERY time you report, not worth the hassle. Deleted.",,1
89,1,246zzz975,Too many fake profiles,False,2018-08-16 08:26:16,"Standard dating app, but sooooo many fake profiles.  It takes a while to get used to them, but soon you find out at least 25% of the people are fake.  I’m not sure they are catfish so much as planted profiles, but who knows.",,3
90,5,joshious,Great app,False,2017-12-25 19:23:41,"Great app, way better than Grindr, just needs more people on it.",,5
91,5,sara_lesi,Hornet is good,False,2019-12-23 06:29:54,"Thats a good app for me in iran,becuase easy to find partner,but in iran when used the vpn,hornet work slowly.",,3
92,1,Ademaya,Can’t upload pictures,False,2018-10-12 02:53:18,"I’ve downloaded and deleted the app and tried again. Every time I try to upload a photo in the screen in the app, it just goes black. I’m using the most recent iOS update.",,1
93,1,danil57899,terrible,False,2022-11-27 10:14:07,"I don’t receive a message in the mail, I have been waiting for a week, as a result, there is nothing, there is no support service either, a terrible application",,1
94,1,InWashingtonDC,"Poor functionality, spam, and scam app",False,2022-07-10 20:45:40,"You got to give way to many privacy permissions, a lot of spam adds, and they sell your email. AVOID this app. Lots of others are better.",,1
